image_id,identity_id,pp,seed,run_name,run_dir,input_image,inversion_image,final_image,arcface_inversion_similarity,arcface_similarity,arcface_similarity_reduction,arcface_recorded_similarity,arcface_calibration_error,arcface_at_or_below_pp,independent_facenet_inversion_similarity,independent_facenet_similarity,independent_facenet_similarity_reduction,pixel_mse,vgg_distance,ssim,gender_agreement,expression_agreement
00018,,0.6,42,job_19431175_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00018_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431175_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00018.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00018_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431175_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00018_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431175_seed42/final.png,0.975911557674408,0.6008474230766296,0.3750641345977783,0.6011648178100586,0.0008474230766296609,False,0.8625578880310059,0.7913066744804382,0.07125121355056763,0.006737221032381058,0.2182307094335556,0.6308426260948181,True,True
00018,,0.9,42,job_19431174_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00018_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431174_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00018.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00018_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431174_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00018_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431174_seed42/final.png,0.9748938083648682,0.9004145860671997,0.07447922229766846,0.9004465937614441,0.0004145860671996848,False,0.8680967092514038,0.836436927318573,0.03165978193283081,0.005735605023801327,0.20113477110862732,0.6458861827850342,True,True
00020,,0.3,42,job_19431179_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431179_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00020.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431179_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431179_seed42/final.png,0.9454460740089417,0.3016301691532135,0.6438159048557281,0.301785945892334,0.001630169153213512,False,0.8283259272575378,0.6708908081054688,0.1574351191520691,0.009157156571745872,0.2752281427383423,0.5426948070526123,True,True
00020,,0.6,42,job_19431178_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431178_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00020.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431178_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431178_seed42/final.png,0.9448985457420349,0.6025095582008362,0.34238898754119873,0.6026995182037354,0.002509558200836204,False,0.7709090709686279,0.6728764176368713,0.09803265333175659,0.007079173810780048,0.24159453809261322,0.5745787620544434,True,True
00020,,0.9,42,job_19431177_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431177_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00020.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431177_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00020_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431177_seed42/final.png,0.9434738755226135,0.899543046951294,0.04393082857131958,0.8996253609657288,0.0004569530487060769,True,0.8065906763076782,0.8080934882164001,-0.0015028119087219238,0.006838537752628326,0.2341724932193756,0.5798715949058533,True,True
00022,,0.3,42,job_19431182_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431182_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00022.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431182_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431182_seed42/final.png,0.9692866206169128,0.29902419447898865,0.6702624261379242,0.2992144227027893,0.0009758055210113414,True,0.9214133024215698,0.6622999310493469,0.2591133713722229,0.01567181758582592,0.2735881805419922,0.5820310115814209,False,True
00022,,0.6,42,job_19431181_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431181_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00022.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431181_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431181_seed42/final.png,0.9669345617294312,0.5982992649078369,0.36863529682159424,0.5982823371887207,0.0017007350921630637,True,0.926999568939209,0.8060576915740967,0.1209418773651123,0.014643128030002117,0.265411376953125,0.5842975378036499,True,True
00022,,0.9,42,job_19431180_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431180_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00022.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431180_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00022_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431180_seed42/final.png,0.9649875164031982,0.9002572298049927,0.06473028659820557,0.9002769589424133,0.0002572298049926536,False,0.9193274974822998,0.8921884894371033,0.027139008045196533,0.015295634977519512,0.2620100975036621,0.5889257192611694,True,True
00023,,0.3,42,job_19431185_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431185_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00023.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431185_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431185_seed42/final.png,0.9611886739730835,0.30362504720687866,0.6575636267662048,0.3026752471923828,0.003625047206878673,False,0.878620982170105,0.8529835939407349,0.025637388229370117,0.009405666962265968,0.21514290571212769,0.6131463050842285,True,True
00023,,0.6,42,job_19431184_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431184_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00023.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431184_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431184_seed42/final.png,0.9609954357147217,0.602940022945404,0.3580554127693176,0.6029937267303467,0.002940022945404075,False,0.8848147988319397,0.8669770359992981,0.0178377628326416,0.007493810262531042,0.19308878481388092,0.6345919370651245,True,True
00023,,0.9,42,job_19431183_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431183_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00023.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431183_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00023_deid_staged_cpp_pp0.9_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431183_seed42/final.png,0.961414098739624,0.8997154235839844,0.06169867515563965,0.8997061848640442,0.0002845764160156472,True,0.8792502284049988,0.8882678747177124,-0.009017646312713623,0.0067111048847436905,0.18605081737041473,0.6472839713096619,True,True
00027,,0.3,42,job_19431188_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00027_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431188_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00027.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00027_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431188_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00027_deid_staged_cpp_pp0.3_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431188_seed42/final.png,0.9685519933700562,0.3016328811645508,0.6669191122055054,0.30099010467529297,0.0016328811645507924,False,0.8144664168357849,0.5913065671920776,0.22315984964370728,0.016482776030898094,0.328303724527359,0.5147020816802979,True,False
00027,,0.6,42,job_19431187_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00027_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431187_seed42,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/data/ffhq-dataset-v2/processed/00027.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00027_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431187_seed42/inversion/final.png,/d/hpc/home/ak1790/mag/SB/FaceDNeRF-deid/output_final_evaluation/00027_deid_staged_cpp_pp0.6_deid2.5_origin1.0_gender0.01_expr0.01_latent0.0016_invvgg0.8_invid0.1_deidvgg0.4_deidpx512/job_19431187_seed42/final.png,0.9671522378921509,0.6010928153991699,0.36605942249298096,0.6009853482246399,0.001092815399169944,False,0.8420489430427551,0.7850468158721924,0.057002127170562744,0.015079650096595287,0.3079327344894409,0.5330538153648376,True,False
